hex_id,collision_date,collision_year,collision_month,collision_dayofweek,collision_hour,accident_count,ttv_split,geometry,node_street_count,node_crossing,node_give_way,node_milestone,node_mini_roundabout,node_motorway_junction,node_stop,node_traffic_signals,node_traffic_signals;crossing,node_trailhead,node_turning_circle,node_turning_loop,hex_neighbors_0_ids,hex_neighbors_1_ids_x,hex_neighbors_2_ids_x,neighbor_1_node_street_count,neighbor_1_node_crossing,neighbor_1_node_give_way,neighbor_1_node_milestone,neighbor_1_node_mini_roundabout,neighbor_1_node_motorway_junction,neighbor_1_node_stop,neighbor_1_node_traffic_signals,neighbor_1_node_trailhead,neighbor_1_node_turning_circle,neighbor_1_node_turning_loop,neighbor_1_count,neighbor_2_node_street_count,neighbor_2_node_crossing,neighbor_2_node_give_way,neighbor_2_node_milestone,neighbor_2_node_mini_roundabout,neighbor_2_node_motorway_junction,neighbor_2_node_stop,neighbor_2_node_traffic_signals,neighbor_2_node_trailhead,neighbor_2_node_turning_circle,neighbor_2_node_turning_loop,neighbor_2_count,neighbor_1_node_street_count_ave,neighbor_1_node_crossing_ave,neighbor_1_node_give_way_ave,neighbor_1_node_milestone_ave,neighbor_1_node_mini_roundabout_ave,neighbor_1_node_motorway_junction_ave,neighbor_1_node_stop_ave,neighbor_1_node_traffic_signals_ave,neighbor_1_node_trailhead_ave,neighbor_1_node_turning_circle_ave,neighbor_1_node_turning_loop_ave,neighbor_2_node_street_count_ave,neighbor_2_node_crossing_ave,neighbor_2_node_give_way_ave,neighbor_2_node_milestone_ave,neighbor_2_node_mini_roundabout_ave,neighbor_2_node_motorway_junction_ave,neighbor_2_node_stop_ave,neighbor_2_node_traffic_signals_ave,neighbor_2_node_trailhead_ave,neighbor_2_node_turning_circle_ave,neighbor_2_node_turning_loop_ave,CITY_NAME,CITY_TYPE,CITY_LABEL,FEAT_TYPE,DISTRICT,edge_speed_kph_max,edge_speek_kph_min,edge_lanes_max,edge_lanes_min,edge_motorway_id,edge_motorway_link_id,edge_living_street_id,edge_bridge_id,edge_oneway_id,edge_tunnel_id,valid_accident_location_filter,collisions_neighbor_0_2014,collisions_neighbor_0_2015,collisions_neighbor_0_2016,collisions_neighbor_0_2017,collisions_neighbor_0_2018,collisions_neighbor_0_2019,collisions_neighbor_0_2020,collisions_neighbor_1_2014,collisions_neighbor_1_2015,collisions_neighbor_1_2016,collisions_neighbor_1_2017,collisions_neighbor_1_2018,collisions_neighbor_1_2019,collisions_neighbor_1_2020,collisions_neighbor_2_2014,collisions_neighbor_2_2015,collisions_neighbor_2_2016,collisions_neighbor_2_2017,collisions_neighbor_2_2018,collisions_neighbor_2_2019,collisions_neighbor_2_2020,hex_neighbors_1_ids_y,hex_neighbors_2_ids_y,curr_yr_coll_cnt,prev1_yr_coll_cnt,prev2_yr_coll_cnt,prev1_yr_coll_neighbor1,prev1_yr_coll_neighbor1_ave,prev1_yr_coll_neighbor2,prev1_yr_coll_neighbor2_ave,prev2_yr_coll_neighbor1,prev2_yr_coll_neighbor1_ave,prev2_yr_coll_neighbor2,prev2_yr_coll_neighbor2_ave,station,name,date,awnd,prcp,tavg,tmax,tmin,wdf2,amenities_restaurant_cnt,amenities_school_cnt,amenities_bar_cnt,amenities_college_cnt
8829124909fffff,2019-02-09,2019,2,5,23,1,Test,"POLYGON ((-13233379.59165698 4039154.165930849, -13234024.91251651 4039346.017785462, -13234166.41814141 4040006.531498913, -13233662.56213188 4040475.232171015, -13233017.18674397 4040283.364667773, -13232875.72189854 4039622.812144749, -13233379.59165698 4039154.165930849))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124909fffff'],"['882912490bfffff', '8829124901fffff', '8829124947fffff', '8829124943fffff', '8829124955fffff', '882912490dfffff', '8829124909fffff']","['8829124941fffff', '882912495dfffff', '882912494bfffff', '8829124903fffff', '8829124951fffff', '882912496bfffff', '882912491dfffff', '882912490bfffff', '8829124947fffff', '8829124943fffff', '8829124963fffff', '8829124957fffff', '8829124955fffff', '8829124905fffff', '882912490dfffff', '8829124909fffff', '8829124901fffff', '8829124945fffff', '8829124907fffff']",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,72.4,38.6,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,4.0,4.0,3.0,"['8829124901fffff', '8829124909fffff', '8829124943fffff', '8829124955fffff', '882912490bfffff', '882912490dfffff', '8829124947fffff']","['8829124901fffff', '882912495dfffff', '882912490dfffff', '8829124963fffff', '8829124947fffff', '8829124907fffff', '8829124957fffff', '882912494bfffff', '8829124951fffff', '8829124945fffff', '8829124909fffff', '8829124943fffff', '8829124905fffff', '882912491dfffff', '8829124903fffff', '882912496bfffff', '8829124955fffff', '8829124941fffff', '882912490bfffff']",2.0,2.0,0.0,3.0,0.4285714285714285,4.0,0.2105263157894736,2.0,0.2857142857142857,5.0,0.2631578947368421,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2019-02-09,7.38,0.23,52,58.0,46.0,230.0,,,,
8829124909fffff,2019-03-17,2019,3,6,19,1,Train,"POLYGON ((-13233379.59165698 4039154.165930849, -13234024.91251651 4039346.017785462, -13234166.41814141 4040006.531498913, -13233662.56213188 4040475.232171015, -13233017.18674397 4040283.364667773, -13232875.72189854 4039622.812144749, -13233379.59165698 4039154.165930849))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124909fffff'],"['882912490bfffff', '8829124901fffff', '8829124947fffff', '8829124943fffff', '8829124955fffff', '882912490dfffff', '8829124909fffff']","['8829124941fffff', '882912495dfffff', '882912494bfffff', '8829124903fffff', '8829124951fffff', '882912496bfffff', '882912491dfffff', '882912490bfffff', '8829124947fffff', '8829124943fffff', '8829124963fffff', '8829124957fffff', '8829124955fffff', '8829124905fffff', '882912490dfffff', '8829124909fffff', '8829124901fffff', '8829124945fffff', '8829124907fffff']",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,72.4,38.6,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,4.0,4.0,3.0,"['8829124901fffff', '8829124909fffff', '8829124943fffff', '8829124955fffff', '882912490bfffff', '882912490dfffff', '8829124947fffff']","['8829124901fffff', '882912495dfffff', '882912490dfffff', '8829124963fffff', '8829124947fffff', '8829124907fffff', '8829124957fffff', '882912494bfffff', '8829124951fffff', '8829124945fffff', '8829124909fffff', '8829124943fffff', '8829124905fffff', '882912491dfffff', '8829124903fffff', '882912496bfffff', '8829124955fffff', '8829124941fffff', '882912490bfffff']",2.0,2.0,0.0,3.0,0.4285714285714285,4.0,0.2105263157894736,2.0,0.2857142857142857,5.0,0.2631578947368421,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2019-03-17,7.38,0.0,66,81.0,56.0,260.0,,,,
882912490bfffff,2016-10-05,2016,10,2,15,1,Validate,"POLYGON ((-13234166.41814141 4040006.531498913, -13234811.76300256 4040198.330469156, -13234953.3063911 4040858.845742135, -13234449.46414953 4041327.60087549, -13233804.06474689 4041135.786270933, -13233662.56213188 4040475.232171015, -13234166.41814141 4040006.531498913))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['882912490bfffff'],"['882912491dfffff', '882912490bfffff', '8829124901fffff', '8829124957fffff', '8829124955fffff', '8829124903fffff', '8829124909fffff']","['882912495dfffff', '8829124911fffff', '8829124903fffff', '8829124951fffff', '882912491dfffff', '882912490bfffff', '8829124953fffff', '8829124947fffff', '8829124943fffff', '8829124957fffff', '8829124955fffff', '8829124939fffff', '8829124905fffff', '882912490dfffff', '8829124909fffff', '8829124915fffff', '8829124901fffff', '8829124919fffff', '8829124907fffff']",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,49.4,40.7,,,False,False,False,False,False,False,True,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,"['8829124903fffff', '8829124901fffff', '8829124909fffff', '8829124957fffff', '8829124955fffff', '882912490bfffff', '882912491dfffff']","['8829124901fffff', '882912495dfffff', '882912490dfffff', '8829124953fffff', '8829124947fffff', '8829124915fffff', '8829124907fffff', '8829124957fffff', '8829124951fffff', '8829124919fffff', '8829124939fffff', '8829124909fffff', '8829124943fffff', '8829124905fffff', '882912491dfffff', '8829124903fffff', '8829124955fffff', '882912490bfffff', '8829124911fffff']",1.0,0.0,0.0,1.0,0.1428571428571428,2.0,0.1052631578947368,4.0,0.5714285714285714,4.0,0.2105263157894736,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2016-10-05,6.49,0.0,65,73.0,59.0,260.0,,,,
882912490bfffff,2017-01-29,2017,1,6,11,1,Train,"POLYGON ((-13234166.41814141 4040006.531498913, -13234811.76300256 4040198.330469156, -13234953.3063911 4040858.845742135, -13234449.46414953 4041327.60087549, -13233804.06474689 4041135.786270933, -13233662.56213188 4040475.232171015, -13234166.41814141 4040006.531498913))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['882912490bfffff'],"['882912491dfffff', '882912490bfffff', '8829124901fffff', '8829124957fffff', '8829124955fffff', '8829124903fffff', '8829124909fffff']","['882912495dfffff', '8829124911fffff', '8829124903fffff', '8829124951fffff', '882912491dfffff', '882912490bfffff', '8829124953fffff', '8829124947fffff', '8829124943fffff', '8829124957fffff', '8829124955fffff', '8829124939fffff', '8829124905fffff', '882912490dfffff', '8829124909fffff', '8829124915fffff', '8829124901fffff', '8829124919fffff', '8829124907fffff']",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,49.4,40.7,,,False,False,False,False,False,False,True,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,"['8829124903fffff', '8829124901fffff', '8829124909fffff', '8829124957fffff', '8829124955fffff', '882912490bfffff', '882912491dfffff']","['8829124901fffff', '882912495dfffff', '882912490dfffff', '8829124953fffff', '8829124947fffff', '8829124915fffff', '8829124907fffff', '8829124957fffff', '8829124951fffff', '8829124919fffff', '8829124939fffff', '8829124909fffff', '8829124943fffff', '8829124905fffff', '882912491dfffff', '8829124903fffff', '8829124955fffff', '882912490bfffff', '8829124911fffff']",1.0,1.0,0.0,3.0,0.4285714285714285,4.0,0.2105263157894736,1.0,0.1428571428571428,2.0,0.1052631578947368,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-01-29,3.8,0.0,59,76.0,46.0,260.0,,,,
882912490bfffff,2020-06-21,2020,6,6,16,1,Train,"POLYGON ((-13234166.41814141 4040006.531498913, -13234811.76300256 4040198.330469156, -13234953.3063911 4040858.845742135, -13234449.46414953 4041327.60087549, -13233804.06474689 4041135.786270933, -13233662.56213188 4040475.232171015, -13234166.41814141 4040006.531498913))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['882912490bfffff'],"['882912491dfffff', '882912490bfffff', '8829124901fffff', '8829124957fffff', '8829124955fffff', '8829124903fffff', '8829124909fffff']","['882912495dfffff', '8829124911fffff', '8829124903fffff', '8829124951fffff', '882912491dfffff', '882912490bfffff', '8829124953fffff', '8829124947fffff', '8829124943fffff', '8829124957fffff', '8829124955fffff', '8829124939fffff', '8829124905fffff', '882912490dfffff', '8829124909fffff', '8829124915fffff', '8829124901fffff', '8829124919fffff', '8829124907fffff']",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,49.4,40.7,,,False,False,False,False,False,False,True,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,"['8829124903fffff', '8829124901fffff', '8829124909fffff', '8829124957fffff', '8829124955fffff', '882912490bfffff', '882912491dfffff']","['8829124901fffff', '882912495dfffff', '882912490dfffff', '8829124953fffff', '8829124947fffff', '8829124915fffff', '8829124907fffff', '8829124957fffff', '8829124951fffff', '8829124919fffff', '8829124939fffff', '8829124909fffff', '8829124943fffff', '8829124905fffff', '882912491dfffff', '8829124903fffff', '8829124955fffff', '882912490bfffff', '8829124911fffff']",1.0,0.0,0.0,2.0,0.2857142857142857,4.0,0.2105263157894736,3.0,0.4285714285714285,4.0,0.2105263157894736,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-21,7.61,0.0,66,72.0,63.0,260.0,,,,
882912491dfffff,2014-08-14,2014,8,3,17,1,Train,"POLYGON ((-13234953.3063911 4040858.845742135, -13235598.67523601 4041050.591802724, -13235740.25638938 4041711.108612977, -13235236.42793482 4042179.918210628, -13234591.00453531 4041988.156530046, -13234449.46414953 4041327.60087549, -13234953.3063911 4040858.845742135))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['882912491dfffff'],"['8829124915fffff', '882912491dfffff', '882912490bfffff', '8829124919fffff', '8829124957fffff', '8829124903fffff', '8829124911fffff']","['882912493bfffff', '8829124911fffff', '8829124913fffff', '8829124825fffff', '8829124903fffff', '8829124951fffff', '882912491dfffff', '882912490bfffff', '8829124953fffff', '8829124957fffff', '8829124955fffff', '8829124939fffff', '882912491bfffff', '8829124909fffff', '8829124915fffff', '8829124901fffff', '8829124919fffff', '8829124917fffff', '8829124907fffff']",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,49.4,49.4,,,False,False,False,False,False,False,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,1.0,"['8829124915fffff', '8829124903fffff', '8829124957fffff', '882912490bfffff', '882912491dfffff', '8829124911fffff', '8829124919fffff']","['8829124901fffff', '8829124953fffff', '8829124825fffff', '8829124915fffff', '8829124907fffff', '8829124917fffff', '8829124957fffff', '8829124951fffff', '8829124919fffff', '8829124939fffff', '8829124909fffff', '882912491bfffff', '882912491dfffff', '8829124903fffff', '882912493bfffff', '8829124955fffff', '8829124913fffff', '882912490bfffff', '8829124911fffff']",2.0,0.0,0.0,,,,,,,,,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2014-08-14,7.61,0.0,69,76.0,65.0,260.0,,,,
882912491dfffff,2014-10-19,2014,10,6,14,1,Train,"POLYGON ((-13234953.3063911 4040858.845742135, -13235598.67523601 4041050.591802724, -13235740.25638938 4041711.108612977, -13235236.42793482 4042179.918210628, -13234591.00453531 4041988.156530046, -13234449.46414953 4041327.60087549, -13234953.3063911 4040858.845742135))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['882912491dfffff'],"['8829124915fffff', '882912491dfffff', '882912490bfffff', '8829124919fffff', '8829124957fffff', '8829124903fffff', '8829124911fffff']","['882912493bfffff', '8829124911fffff', '8829124913fffff', '8829124825fffff', '8829124903fffff', '8829124951fffff', '882912491dfffff', '882912490bfffff', '8829124953fffff', '8829124957fffff', '8829124955fffff', '8829124939fffff', '882912491bfffff', '8829124909fffff', '8829124915fffff', '8829124901fffff', '8829124919fffff', '8829124917fffff', '8829124907fffff']",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,49.4,49.4,,,False,False,False,False,False,False,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,1.0,"['8829124915fffff', '8829124903fffff', '8829124957fffff', '882912490bfffff', '882912491dfffff', '8829124911fffff', '8829124919fffff']","['8829124901fffff', '8829124953fffff', '8829124825fffff', '8829124915fffff', '8829124907fffff', '8829124917fffff', '8829124957fffff', '8829124951fffff', '8829124919fffff', '8829124939fffff', '8829124909fffff', '882912491bfffff', '882912491dfffff', '8829124903fffff', '882912493bfffff', '8829124955fffff', '8829124913fffff', '882912490bfffff', '8829124911fffff']",2.0,0.0,0.0,,,,,,,,,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2014-10-19,7.16,0.0,67,73.0,60.0,260.0,,,,
8829124921fffff,2018-07-01,2018,7,6,18,1,Train,"POLYGON ((-13230355.72904292 4041966.017964633, -13231001.21988451 4042158.038287734, -13231142.63786569 4042818.710360973, -13230638.52417437 4043287.400882933, -13229992.97881048 4043095.364838135, -13229851.60166477 4042434.653996778, -13230355.72904292 4041966.017964633))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124921fffff'],"['8829124925fffff', '882912492dfffff', '8829124929fffff', '882912492bfffff', '8829124927fffff', '8829124923fffff', '8829124921fffff']","['8829124925fffff', '8829a186c9fffff', '882912493dfffff', '8829124929fffff', '882912492bfffff', '8829124927fffff', '8829124923fffff', '8829124921fffff', '8829a1865bfffff', '8829a18653fffff', '8829a18619fffff', '8829124963fffff', '8829a186cdfffff', '8829124905fffff', '8829a1861bfffff', '8829124967fffff', '882912492dfffff', '8829124935fffff', '8829124907fffff']",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,Unincorporated,Unincorporated,CO,Land,3,49.4,49.4,2.0,2.0,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,2.0,4.0,7.0,3.0,2.0,8.0,3.0,4.0,6.0,9.0,4.0,5.0,"['8829124923fffff', '8829124929fffff', '882912492dfffff', '8829124925fffff', '8829124927fffff', '8829124921fffff', '882912492bfffff']","['8829124923fffff', '8829a1865bfffff', '8829124925fffff', '8829a1861bfffff', '8829124921fffff', '882912492bfffff', '8829124963fffff', '8829124929fffff', '8829124907fffff', '8829a186c9fffff', '8829a18653fffff', '8829124905fffff', '8829a186cdfffff', '882912492dfffff', '882912493dfffff', '8829124967fffff', '8829124927fffff', '8829a18619fffff', '8829124935fffff']",1.0,0.0,0.0,4.0,0.5714285714285714,6.0,0.3157894736842105,2.0,0.2857142857142857,4.0,0.2105263157894736,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-07-01,9.4,0.0,68,73.0,65.0,260.0,,,,
8829124923fffff,2014-06-02,2014,6,0,14,1,Train,"POLYGON ((-13231142.63786569 4042818.710360973, -13231788.15279709 4043010.677793073, -13231929.60856805 4043671.351450821, -13231425.50858263 4044140.096465666, -13230779.9391158 4043948.113326182, -13230638.52417437 4043287.400882933, -13231142.63786569 4042818.710360973))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124923fffff'],"['8829124935fffff', '8829a186c9fffff', '882912493dfffff', '882912492bfffff', '8829124927fffff', '8829124923fffff', '8829124921fffff']","['8829124925fffff', '8829124931fffff', '8829a186c9fffff', '882912493dfffff', '8829124929fffff', '882912492bfffff', '8829124927fffff', '8829124923fffff', '8829124921fffff', '8829a186cbfffff', '8829a186c1fffff', '8829a186cdfffff', '8829124937fffff', '8829124939fffff', '8829124905fffff', '8829a1861bfffff', '882912492dfffff', '8829124935fffff', '8829124907fffff']",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,59.0,59.0,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,0.0,1.0,2.0,2.0,1.0,7.0,3.0,3.0,2.0,7.0,4.0,4.0,7.0,3.0,3.0,5.0,8.0,4.0,4.0,"['8829124923fffff', '882912493dfffff', '8829124935fffff', '8829124927fffff', '8829124921fffff', '882912492bfffff', '8829a186c9fffff']","['8829124923fffff', '8829a186c1fffff', '8829a186cbfffff', '8829124925fffff', '8829a1861bfffff', '8829124921fffff', '882912492bfffff', '8829124929fffff', '8829124907fffff', '8829a186c9fffff', '8829124939fffff', '8829124905fffff', '8829124937fffff', '8829a186cdfffff', '8829124931fffff', '882912492dfffff', '882912493dfffff', '8829124935fffff', '8829124927fffff']",1.0,0.0,0.0,,,,,,,,,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2014-06-02,9.17,0.0,64,69.0,60.0,270.0,,,,
8829124923fffff,2017-10-20,2017,10,4,6,1,Test,"POLYGON ((-13231142.63786569 4042818.710360973, -13231788.15279709 4043010.677793073, -13231929.60856805 4043671.351450821, -13231425.50858263 4044140.096465666, -13230779.9391158 4043948.113326182, -13230638.52417437 4043287.400882933, -13231142.63786569 4042818.710360973))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124923fffff'],"['8829124935fffff', '8829a186c9fffff', '882912493dfffff', '882912492bfffff', '8829124927fffff', '8829124923fffff', '8829124921fffff']","['8829124925fffff', '8829124931fffff', '8829a186c9fffff', '882912493dfffff', '8829124929fffff', '882912492bfffff', '8829124927fffff', '8829124923fffff', '8829124921fffff', '8829a186cbfffff', '8829a186c1fffff', '8829a186cdfffff', '8829124937fffff', '8829124939fffff', '8829124905fffff', '8829a1861bfffff', '882912492dfffff', '8829124935fffff', '8829124907fffff']",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,59.0,59.0,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,0.0,1.0,2.0,2.0,1.0,7.0,3.0,3.0,2.0,7.0,4.0,4.0,7.0,3.0,3.0,5.0,8.0,4.0,4.0,"['8829124923fffff', '882912493dfffff', '8829124935fffff', '8829124927fffff', '8829124921fffff', '882912492bfffff', '8829a186c9fffff']","['8829124923fffff', '8829a186c1fffff', '8829a186cbfffff', '8829124925fffff', '8829a1861bfffff', '8829124921fffff', '882912492bfffff', '8829124929fffff', '8829124907fffff', '8829a186c9fffff', '8829124939fffff', '8829124905fffff', '8829124937fffff', '8829a186cdfffff', '8829124931fffff', '882912492dfffff', '882912493dfffff', '8829124935fffff', '8829124927fffff']",1.0,0.0,0.0,3.0,0.4285714285714285,3.0,0.1578947368421052,3.0,0.4285714285714285,3.0,0.1578947368421052,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-10-20,10.51,0.0,67,71.0,63.0,250.0,,,,
